instance,shape_0,shape_1,shape_2,volume,class_idx,class_label,class_volume,class_volume_ratio,compactness,std,mean_intensity,std_intensity,min_intensity,max_intensity,modality,n_training_samples,n_test_samples,n_channels,n_classes,source
hippocampus_006,35,52,34,61880,1,Anterior,2314,0.037394957983193276,0.209142632957686,0.1897276339931231,512.6363409647369,143.35068176696402,24.59634017944336,1074.0401611328125,3,260,130,1,3,MRI
hippocampus_006,35,52,34,61880,2,Posterior,1949,0.03149644473173885,0.10272807392632814,0.17465514221172926,538.8394741099452,155.7958916432619,106.58413696289062,1090.437744140625,3,260,130,1,3,MRI
hippocampus_106,34,46,38,59432,0,background,56340,0.9479741553371921,0.3504343321273627,0.2220791664022749,533.642863598596,229.9787975642429,0.0,3502.652587890625,3,260,130,1,3,MRI
hippocampus_106,34,46,38,59432,1,Anterior,1712,0.028806030421321845,0.1711132392961091,0.16726100272534458,404.0713633722234,113.9330021112382,29.746519088745117,974.198486328125,3,260,130,1,3,MRI
hippocampus_106,34,46,38,59432,2,Posterior,1380,0.02321981424148607,0.0953966820720508,0.15060097764648459,376.6814639105313,105.27628577345249,89.23955535888672,795.7193603515625,3,260,130,1,3,MRI
hippocampus_065,39,52,37,75036,0,background,71386,0.9513566821259128,0.3452373525230223,0.21512123442442313,60.98707029389516,25.406708039553813,1.0,205.0,3,260,130,1,3,MRI
hippocampus_065,39,52,37,75036,1,Anterior,1730,0.023055599978676903,0.144918878646056,0.15008010956919018,48.73179190751445,10.575288882075823,21.0,85.0,3,260,130,1,3,MRI
hippocampus_065,39,52,37,75036,2,Posterior,1920,0.025587717895410204,0.09473159977199869,0.15790182579158196,46.30104166666667,9.142904748944062,22.0,82.0,3,260,130,1,3,MRI
hippocampus_165,34,49,29,48314,0,background,45291,0.9374301444715817,0.3144472395480037,0.24218767249298867,60.99266962531187,29.151732907759904,1.0,187.0,3,260,130,1,3,MRI
hippocampus_165,34,49,29,48314,1,Anterior,1544,0.03195761063045908,0.18551177531192112,0.1758872415874757,48.35362694300518,11.051191519268114,21.0,88.0,3,260,130,1,3,MRI
hippocampus_165,34,49,29,48314,2,Posterior,1479,0.030612244897959183,0.08997936351493378,0.1722647246544299,46.146720757268426,9.767727130881688,11.0,85.0,3,260,130,1,3,MRI
hippocampus_287,37,50,39,72150,0,background,68450,0.9487179487179487,0.35014858795616216,0.22057244274468274,570.7883264702964,247.02157672414214,0.0,1389.0240478515625,3,260,130,1,3,MRI
hippocampus_287,37,50,39,72150,1,Anterior,1766,0.024476784476784478,0.221432035975171,0.15452401592782114,417.860308291823,93.20775559677124,70.08836364746094,955.75048828125,3,260,130,1,3,MRI
hippocampus_287,37,50,39,72150,2,Posterior,1934,0.026805266805266806,0.1129462546211316,0.16151391418935168,414.57035384232404,113.87273985010461,101.94671630859375,847.4320678710938,3,260,130,1,3,MRI
hippocampus_130,35,49,40,68600,0,background,65315,0.9521137026239067,0.3472909911906763,0.21352564225334073,62.37025185638827,29.000647834485118,3.0,195.0,3,260,130,1,3,MRI
hippocampus_130,35,49,40,68600,1,Anterior,1705,0.024854227405247814,0.24181758976844606,0.15568074635399215,44.12844574780058,9.129272643092918,15.0,76.0,3,260,130,1,3,MRI
hippocampus_130,35,49,40,68600,2,Posterior,1580,0.023032069970845483,0.06174914365201227,0.1500053123182761,43.55253164556962,11.078221304056747,19.0,93.0,3,260,130,1,3,MRI
hippocampus_387,33,51,32,53856,0,background,50776,0.9428104575163399,0.3188051826219131,0.2322044330200648,691.1989745525032,301.7188936455139,0.0,1556.505126953125,3,260,130,1,3,MRI
hippocampus_387,33,51,32,53856,1,Anterior,1509,0.02801916221033868,0.11543632479549895,0.1650275393968213,522.2753595664376,117.55333201111756,93.20389556884766,1006.6021118164062,3,260,130,1,3,MRI
hippocampus_387,33,51,32,53856,2,Posterior,1571,0.02917038027332145,0.10513591124025834,0.16828389461868082,516.2107670211549,140.99309783429513,111.84468078613281,1081.1651611328125,3,260,130,1,3,MRI
hippocampus_053,37,51,35,66045,0,background,62526,0.9467181467181467,0.33718715710295205,0.22459496297269077,747.2755819156699,334.9308128059218,0.0,3659.8369140625,3,260,130,1,3,MRI
hippocampus_053,37,51,35,66045,1,Anterior,1650,0.024982966159436747,0.1797006856576852,0.15607311607484867,508.1165874643037,114.40094944104476,121.99456024169922,1021.7044677734375,3,260,130,1,3,MRI
hippocampus_053,37,51,35,66045,2,Posterior,1869,0.028298887122416534,0.07299453008635043,0.16582539042634353,521.1122653036592,128.9587776517964,198.2411651611328,1136.0743408203125,3,260,130,1,3,MRI
hippocampus_299,32,54,34,58752,0,background,55550,0.9454997276688453,0.3097357195493781,0.22700218643657305,717.9501265422639,314.63403705185965,0.0,1538.503662109375,3,260,130,1,3,MRI
hippocampus_299,32,54,34,58752,1,Anterior,1517,0.02582039760348584,0.1265699444180583,0.15859919505181527,556.770555751451,156.68036065655693,105.49739074707031,1204.4285888671875,3,260,130,1,3,MRI
hippocampus_299,32,54,34,58752,2,Posterior,1685,0.028679874727668846,0.0577999547769798,0.1669051812055997,550.7934444121862,157.01590081632057,114.2888412475586,1213.2200927734375,3,260,130,1,3,MRI
hippocampus_295,35,53,36,66780,0,background,63152,0.9456723569931117,0.3285625362355974,0.22666307642005654,481.0005266954091,211.21266901237712,0.0,1942.526123046875,3,260,130,1,3,MRI
hippocampus_295,35,53,36,66780,1,Anterior,1907,0.028556454028152142,0.19286557776526997,0.16655624563939408,358.90580539473325,78.87667632575805,92.84132385253906,699.8807373046875,3,260,130,1,3,MRI
hippocampus_295,35,53,36,66780,2,Posterior,1721,0.025771188978736148,0.08336177510733866,0.15845199524574757,357.29779372362117,97.23033956979266,42.8498420715332,749.8721923828125,3,260,130,1,3,MRI
hippocampus_141,33,44,42,60984,0,background,58270,0.9554965236783418,0.3570841811532443,0.20621085547794463,58.057817058520676,22.26106557592026,2.0,158.0,3,260,130,1,3,MRI
hippocampus_141,33,44,42,60984,1,Anterior,1235,0.020251213433031615,0.16561534561812336,0.14085844592185948,42.81133603238867,6.803014412568046,21.0,75.0,3,260,130,1,3,MRI
hippocampus_141,33,44,42,60984,2,Posterior,1479,0.024252262888626527,0.09137581471175654,0.15383137077139847,42.75253549695741,9.59079694635353,25.0,81.0,3,260,130,1,3,MRI
hippocampus_041,36,51,34,62424,0,background,58661,0.939718697936691,0.3293639499499519,0.23800728283996078,494.08518699204706,221.41714112550736,0.0,1856.28369140625,3,260,130,1,3,MRI
hippocampus_041,36,51,34,62424,1,Anterior,1777,0.028466615404331666,0.19993479974339312,0.16630173544420257,404.05847210258867,147.12564269282922,34.892547607421875,907.206298828125,3,260,130,1,3,MRI
hippocampus_041,36,51,34,62424,2,Posterior,1986,0.03181468665897732,0.11800910081572613,0.1755064453852576,418.5876092094429,150.19934070257548,90.72062683105469,851.3782348632812,3,260,130,1,3,MRI
hippocampus_321,34,46,34,53176,0,background,50226,0.9445238453437641,0.34759694207248987,0.2289072976573558,425.98617008316927,175.70623583342945,0.0,2048.252197265625,3,260,130,1,3,MRI
hippocampus_321,34,46,34,53176,1,Anterior,1601,0.030107567323604634,0.16735668491899047,0.17088329852112302,338.9122040824247,84.54555409228738,91.16850280761719,644.2573852539062,3,260,130,1,3,MRI
hippocampus_321,34,46,34,53176,2,Posterior,1349,0.02536858733263126,0.10337311655189473,0.1572419222388798,327.31901570653105,92.3442425197259,121.55799865722656,686.8026733398438,3,260,130,1,3,MRI
hippocampus_221,32,48,34,52224,0,background,49776,0.953125,0.33870154437228933,0.21137108216357317,55.09729588556734,25.224311827772652,2.0,127.0,3,260,130,1,3,MRI
hippocampus_221,32,48,34,52224,1,Anterior,1193,0.02284390318627451,0.2018628891828436,0.14940568688470537,44.35205364626991,9.46011778769456,18.0,75.0,3,260,130,1,3,MRI
hippocampus_221,32,48,34,52224,2,Posterior,1255,0.02403109681372549,0.06746168515755574,0.15314569272315445,45.83745019920319,8.760598127656168,20.0,75.0,3,260,130,1,3,MRI
hippocampus_096,34,47,39,62322,0,background,58982,0.9464073681845897,0.3471296594504461,0.22521203704622042,457.4900701689755,200.34374719198314,0.0,1631.84765625,3,260,130,1,3,MRI
hippocampus_096,34,47,39,62322,1,Anterior,1890,0.030326369500336958,0.2307691025203181,0.17148376253530825,340.09401830441107,93.74486355216614,49.6649284362793,702.4039916992188,3,260,130,1,3,MRI
hippocampus_096,34,47,39,62322,2,Posterior,1450,0.023266262315073328,0.08657511047729545,0.15074794643032297,328.2729444017081,94.65211865635374,63.85490798950195,716.593994140625,3,260,130,1,3,MRI
hippocampus_242,38,52,34,67184,0,background,62801,0.9347612526792093,0.3270166124145138,0.24694666057431247,65.92586105316795,29.343612180845568,3.0,244.0,3,260,130,1,3,MRI
hippocampus_242,38,52,34,67184,1,Anterior,2477,0.036868897356513455,0.18978648499444054,0.1884398624607552,49.80419862737182,10.469943453532869,22.0,94.0,3,260,130,1,3,MRI
hippocampus_242,38,52,34,67184,2,Posterior,1906,0.02836984996427721,0.11960694243360452,0.1660271109707135,48.467471143756555,12.392591701166975,21.0,94.0,3,260,130,1,3,MRI
hippocampus_188,37,54,36,71928,0,background,68554,0.9530919808697587,0.332963944963657,0.2114418522230598,249361.22424749102,111862.70674217852,0.0,518991.0625,3,260,130,1,3,MRI
hippocampus_188,37,54,36,71928,1,Anterior,1446,0.020103436770103438,0.23437023483237562,0.14035415419621144,186672.10324548322,42888.66253418472,18535.39453125,339815.5625,3,260,130,1,3,MRI
hippocampus_188,37,54,36,71928,2,Posterior,1928,0.026804582360137916,0.08532038650580137,0.16151190892512074,187755.7914806065,50473.35210241286,27803.091796875,413957.15625,3,260,130,1,3,MRI
hippocampus_088,40,52,35,72800,0,background,68922,0.9467307692307693,0.33678478287457353,0.22456985510634594,62.53946490235339,26.88876701168408,1.0,247.0,3,260,130,1,3,MRI
hippocampus_088,40,52,35,72800,1,Anterior,2110,0.028983516483516485,0.1800823709849481,0.16776016289860418,48.70710900473934,11.192985984268994,10.0,87.0,3,260,130,1,3,MRI
hippocampus_088,40,52,35,72800,2,Posterior,1768,0.024285714285714285,0.08607795766007696,0.15393478608601416,46.307126696832576,11.987649899591231,15.0,91.0,3,260,130,1,3,MRI
hippocampus_084,34,52,37,65416,0,background,62266,0.9518466430231136,0.3328906526120948,0.2140901940508788,509.90350224227177,229.65402946035402,0.0,2345.269287109375,3,260,130,1,3,MRI
hippocampus_084,34,52,37,65416,1,Anterior,1390,0.021248624189800662,0.213666899431709,0.144212066623571,372.39000488802685,97.00963517066224,7.843709945678711,776.5272827148438,3,260,130,1,3,MRI
hippocampus_084,34,52,37,65416,2,Posterior,1760,0.026904732787085727,0.06940306884516155,0.16180503125904722,362.7804989294572,118.3306785729466,54.905967712402344,792.2147216796875,3,260,130,1,3,MRI
hippocampus_233,33,51,37,62271,0,background,59104,0.9491416550240079,0.3336669900097169,0.21970838336826162,589.2078863980483,261.2558269104636,0.0,3079.072021484375,3,260,130,1,3,MRI
hippocampus_233,33,51,37,62271,1,Anterior,1593,0.025581731464084406,0.2100576052579743,0.1578838385629887,454.30325292478324,117.94983244230131,23.093040466308594,892.930908203125,3,260,130,1,3,MRI
hippocampus_233,33,51,37,62271,2,Posterior,1574,0.02527661351190763,0.08292264248834189,0.15696402874951088,454.9602743921922,122.86972917813398,161.65127563476562,931.4192504882812,3,260,130,1,3,MRI
hippocampus_184,37,51,33,62271,0,background,58666,0.9421078832843539,0.32852077048443684,0.23353933188614748,260494.3313522664,119226.03654668415,0.0,1238179.5,3,260,130,1,3,MRI
hippocampus_184,37,51,33,62271,1,Anterior,1948,0.03128261951791363,0.14785475542419432,0.1740804906760407,196782.36467089644,48196.13639387389,38492.62890625,368887.6875,3,260,130,1,3,MRI
hippocampus_184,37,51,33,62271,2,Posterior,1657,0.026609497197732493,0.0747630687162682,0.16093921789488216,186117.39459961528,57183.97529762218,60946.66015625,433042.0625,3,260,130,1,3,MRI
hippocampus_333,33,46,38,57684,0,background,55049,0.9543200887594481,0.3540271272337017,0.20878998287659126,536.6449735827592,228.56134952978485,0.0,1931.1337890625,3,260,130,1,3,MRI
hippocampus_333,33,46,38,57684,1,Anterior,1192,0.020664308993828446,0.1593284769100348,0.14225784803530533,419.8120724466823,102.16982156678473,118.44287109375,777.6032104492188,3,260,130,1,3,MRI
hippocampus_333,33,46,38,57684,2,Posterior,1443,0.02501560224672353,0.08411189114179292,0.15617241078678798,408.62059675019725,109.10066332849104,92.69441986083984,798.2019653320312,3,260,130,1,3,MRI
hippocampus_250,35,51,36,64260,0,background,60829,0.9466075319016496,0.33211443864578427,0.22481484036583765,600.8625101122307,286.7616327837297,0.0,2818.018310546875,3,260,130,1,3,MRI
hippocampus_250,35,51,36,64260,1,Anterior,1899,0.029551820728291316,0.18394199769505792,0.1693473076843392,442.6506051078101,120.88963852178843,73.57749938964844,875.572265625,3,260,130,1,3,MRI
hippocampus_250,35,51,36,64260,2,Posterior,1532,0.023840647370059136,0.08116593854528335,0.15255251850767862,427.4650997331186,135.26203154243422,36.78874969482422,1052.158203125,3,260,130,1,3,MRI
hippocampus_350,35,49,34,58310,0,background,55368,0.9495455324987138,0.3397409540668367,0.21888082193387315,626.2615686388154,274.89951522321917,0.0,1772.9993896484375,3,260,130,1,3,MRI
hippocampus_350,35,49,34,58310,1,Anterior,1475,0.02529583261876179,0.12894681453746906,0.15702214325019698,459.8775192053843,113.29131062309035,111.30937957763672,1033.5870361328125,3,260,130,1,3,MRI
hippocampus_350,35,49,34,58310,2,Posterior,1467,0.025158634882524438,0.06308347336935392,0.1566067622210876,428.344366431155,118.50525665305234,71.5560302734375,922.2777099609375,3,260,130,1,3,MRI
hippocampus_378,35,52,34,61880,0,background,59123,0.9554460245636717,0.33144939934987355,0.2063223659934798,458.1441769772267,210.12702422279804,0.0,2176.65380859375,3,260,130,1,3,MRI
hippocampus_378,35,52,34,61880,1,Anterior,1180,0.01906916612798966,0.19776726794256824,0.13676817258109716,343.7014306925111,89.67847699978644,46.452980041503906,703.4308471679688,3,260,130,1,3,MRI
hippocampus_378,35,52,34,61880,2,Posterior,1577,0.02548480930833872,0.07166639934005647,0.1575923024860552,325.8146887750813,104.66546162939552,46.452980041503906,789.7006225585938,3,260,130,1,3,MRI
hippocampus_205,32,47,32,48128,0,background,45424,0.9438164893617021,0.3332808065233631,0.23027575593330302,274229.03705692326,129844.91835389989,0.0,1432837.375,3,260,130,1,3,MRI
hippocampus_205,32,47,32,48128,1,Anterior,1314,0.02730219414893617,0.20797766053713712,0.16296252435326955,205309.9076412671,44288.030821997614,81411.2109375,381004.46875,3,260,130,1,3,MRI
hippocampus_205,32,47,32,48128,2,Posterior,1390,0.0288813164893617,0.0688053658476569,0.167472941238885,207679.41642873202,53400.62095998172,74898.3125,423338.3125,3,260,130,1,3,MRI
hippocampus_305,34,49,30,49980,0,background,46951,0.9393957583033213,0.3196991576085974,0.23860294965705942,514.3659382138637,222.3118504144952,0.0,2200.160400390625,3,260,130,1,3,MRI
hippocampus_305,34,49,30,49980,1,Anterior,1649,0.03299319727891156,0.18798147606687618,0.17861871741848998,424.0290452495642,125.39520467331573,6.471059799194336,899.477294921875,3,260,130,1,3,MRI
hippocampus_305,34,49,30,49980,2,Posterior,1380,0.027611044417767107,0.08238510506711563,0.1638556518522544,404.9007766889489,117.21452332987019,45.29741668701172,841.23779296875,3,260,130,1,3,MRI
hippocampus_366,37,47,34,59126,0,background,55147,0.9327030409633664,0.33944795719689935,0.25053558298384543,765.5328815292183,338.01810288354505,0.0,3680.4052734375,3,260,130,1,3,MRI
hippocampus_366,37,47,34,59126,1,Anterior,2482,0.041978148361127086,0.17793958880220057,0.2005392316263785,550.1975634757018,137.85527598335415,67.37583923339844,1128.5452880859375,3,260,130,1,3,MRI
hippocampus_366,37,47,34,59126,2,Posterior,1497,0.025318810675506544,0.09353741594843211,0.15709159271420098,563.2824944016451,163.3226552820838,244.23741149902344,1238.031005859375,3,260,130,1,3,MRI
hippocampus_317,33,51,34,57222,0,background,53937,0.9425920100660585,0.32487929827851364,0.2326205335426904,669.804779556509,278.0729313728501,0.0,4535.85595703125,3,260,130,1,3,MRI
hippocampus_317,33,51,34,57222,1,Anterior,1656,0.028939918213274615,0.12512053641858376,0.167637702641988,520.1716652008646,119.84407407859177,139.0300750732422,1042.7255859375,3,260,130,1,3,MRI
hippocampus_317,33,51,34,57222,2,Posterior,1629,0.028468071720666878,0.07744948578116853,0.16630586463854438,490.16849432582865,128.6579363971435,69.5150375366211,981.89990234375,3,260,130,1,3,MRI
hippocampus_217,38,53,27,54378,0,background,51276,0.9429548714553679,0.2954746401366507,0.23192882928596528,281376.9015329094,139996.21786349762,0.0,564939.25,3,260,130,1,3,MRI
hippocampus_217,38,53,27,54378,1,Anterior,2020,0.037147375776968625,0.179249167318277,0.18912283904873392,246647.80422725866,53500.43288593909,63834.9453125,456419.875,3,260,130,1,3,MRI
hippocampus_217,38,53,27,54378,2,Posterior,1082,0.019897752767663392,0.05936320482659201,0.1396489606207663,245932.68518946395,48079.31886973563,114902.90625,465995.09375,3,260,130,1,3,MRI
hippocampus_374,38,48,39,71136,0,background,67259,0.9454987629329734,0.35507632403885314,0.2270040797545064,443.10914075706216,205.00155178471738,0.0,2037.368896484375,3,260,130,1,3,MRI
hippocampus_374,38,48,39,71136,1,Anterior,2123,0.029844242015294647,0.16131456429857602,0.17015746599496354,336.74222063917176,84.88502660697246,32.23685073852539,696.3159790039062,3,260,130,1,3,MRI
hippocampus_374,38,48,39,71136,2,Posterior,1754,0.024656995051731894,0.07777603448456534,0.15507748916832112,313.00254047311154,99.77902886312167,51.57896041870117,670.5264892578125,3,260,130,1,3,MRI
hippocampus_274,35,40,40,56000,0,background,53335,0.9524107142857143,0.3690403478078482,0.21289562137228138,440.9768118850738,192.37711842144822,0.0,2733.372802734375,3,260,130,1,3,MRI
hippocampus_274,35,40,40,56000,1,Anterior,1491,0.026625,0.1548315776016835,0.16098481100712575,313.5133868843657,82.62628905435088,26.08180046081543,641.6123046875,3,260,130,1,3,MRI
hippocampus_274,35,40,40,56000,2,Posterior,1174,0.020964285714285713,0.08180863164804861,0.14326473550310803,299.8607261566734,87.6347787760435,125.19264221191406,646.8286743164062,3,260,130,1,3,MRI
hippocampus_309,34,52,38,67184,0,background,63572,0.9462371993331745,0.33090992432091115,0.22554902334367274,652.4058647212768,304.09030576724666,0.0,4261.609375,3,260,130,1,3,MRI
hippocampus_309,34,52,38,67184,1,Anterior,1782,0.02652417242200524,0.22814045727243842,0.16068802288699982,482.135417792666,145.78981163014586,57.92478942871094,1125.3958740234375,3,260,130,1,3,MRI
hippocampus_309,34,52,38,67184,2,Posterior,1830,0.027238628244820196,0.06231501679539269,0.16277802485643042,489.77422435010067,155.63069952065496,16.54994010925293,1059.1961669921875,3,260,130,1,3,MRI
hippocampus_252,37,55,26,52910,0,background,49335,0.9324324324324325,0.2747452708785895,0.25100237325684743,63.401641836424446,30.775177546117575,1.0,160.0,3,260,130,1,3,MRI
hippocampus_252,37,55,26,52910,1,Anterior,2060,0.038934038934038934,0.23349967024217846,0.19343779244584464,46.99223300970874,12.477900381325739,14.0,93.0,3,260,130,1,3,MRI
hippocampus_252,37,55,26,52910,2,Posterior,1515,0.028633528633528634,0.10662875838875215,0.1667742476269089,48.81188118811881,14.126570385290629,13.0,107.0,3,260,130,1,3,MRI
hippocampus_352,38,51,35,67830,0,background,64151,0.9457614624797287,0.336801848983607,0.2264877890040286,53.716777602843294,25.145015066695407,1.0,254.0,3,260,130,1,3,MRI
hippocampus_352,38,51,35,67830,1,Anterior,1966,0.02898422526905499,0.23484555169141053,0.16776215292671845,41.38046795523906,9.717563096676276,15.0,80.0,3,260,130,1,3,MRI
hippocampus_352,38,51,35,67830,2,Posterior,1713,0.025254312251216274,0.05491691647259036,0.15689656453834272,41.855224751897254,11.331550005769632,19.0,84.0,3,260,130,1,3,MRI
hippocampus_098,37,48,34,60384,0,background,57494,0.9521396396396397,0.3500737696850447,0.21347071524341882,467.5231420926792,234.016844914075,0.0,2089.868896484375,3,260,130,1,3,MRI
hippocampus_098,37,48,34,60384,1,Anterior,1515,0.025089427662957076,0.1724354221172142,0.15639676557557805,353.3781097336571,90.66513440556913,62.85319900512695,730.66845703125,3,260,130,1,3,MRI
hippocampus_098,37,48,34,60384,2,Posterior,1375,0.022770932697403285,0.09565179156308666,0.14917244156174966,353.66352391468394,107.24876977478738,86.42314910888672,738.5250854492188,3,260,130,1,3,MRI
hippocampus_231,33,47,42,65142,0,background,62495,0.9593656934082466,0.35459470968654494,0.19744153494024702,470.6842972374008,219.39941935911983,0.0,1193.192138671875,3,260,130,1,3,MRI
hippocampus_231,33,47,42,65142,1,Anterior,1179,0.018098922354241504,0.15771322329883516,0.13330923210286913,354.6971169359306,88.55470216594269,51.8779182434082,752.2297973632812,3,260,130,1,3,MRI
hippocampus_231,33,47,42,65142,2,Posterior,1468,0.022535384237511898,0.08507110215230387,0.14841678036792066,343.86348830126934,93.64820763886878,0.0,700.3518676757812,3,260,130,1,3,MRI
hippocampus_331,35,52,33,60060,0,background,56866,0.9468198468198468,0.322688544363641,0.22439256780893754,402.29976971526025,187.68355122143376,0.0,1067.523193359375,3,260,130,1,3,MRI
hippocampus_331,35,52,33,60060,1,Anterior,1561,0.02599067599067599,0.19999981617061466,0.1591073874847541,335.65750506716915,79.65688098139219,52.501136779785156,665.014404296875,3,260,130,1,3,MRI
hippocampus_331,35,52,33,60060,2,Posterior,1633,0.02718947718947719,0.05165091475772191,0.16263520381405772,336.0794471044593,86.18872986228943,105.00227355957031,676.6813354492188,3,260,130,1,3,MRI
hippocampus_340,35,46,38,61180,0,background,57970,0.9475318731611638,0.3564959632047728,0.22296910661537847,435.0324655934904,192.18221261206818,0.0,884.5328979492188,3,260,130,1,3,MRI
hippocampus_340,35,46,38,61180,1,Anterior,1592,0.02602157567832625,0.15537881571630655,0.15919941355904357,318.62057370995757,75.55298817067455,64.19996643066406,670.5330200195312,3,260,130,1,3,MRI
hippocampus_340,35,46,38,61180,2,Posterior,1618,0.026446551160509972,0.047225950809323854,0.16045912592378317,324.03305211202763,91.27326423508417,85.59996032714844,656.266357421875,3,260,130,1,3,MRI
hippocampus_194,35,50,30,52500,0,background,49606,0.9448761904761904,0.3205741735502129,0.228221767470573,247651.80903357323,115857.56971131897,0.0,560581.3125,3,260,130,1,3,MRI
hippocampus_194,35,50,30,52500,1,Anterior,1361,0.025923809523809523,0.17802008421093876,0.15890804140628872,185250.58974473045,44473.81324487572,30801.169921875,354213.4375,3,260,130,1,3,MRI
hippocampus_194,35,50,30,52500,2,Posterior,1533,0.0292,0.06562547824563805,0.16836674255921208,184344.89904649789,49987.91565294131,40041.51953125,394254.96875,3,260,130,1,3,MRI
hippocampus_223,35,52,37,67340,0,background,63838,0.947995247995248,0.3342066886388522,0.2220366135881113,716.6004408559814,338.2902181203627,0.0,3553.68115234375,3,260,130,1,3,MRI
hippocampus_223,35,52,37,67340,1,Anterior,1577,0.023418473418473418,0.16358190722056423,0.15122846465272888,546.2923544942388,131.5889049759829,56.707679748535156,1058.5433349609375,3,260,130,1,3,MRI
hippocampus_223,35,52,37,67340,2,Posterior,1925,0.028586278586278588,0.05269598873334822,0.16664064108994017,536.4890012230811,153.99171712879965,75.61023712158203,1238.11767578125,3,260,130,1,3,MRI
hippocampus_094,38,50,38,72200,0,background,68171,0.944196675900277,0.3453691919778047,0.22954152809272718,608.7472844477843,291.23520531457143,0.0,3465.768798828125,3,260,130,1,3,MRI
hippocampus_094,38,50,38,72200,1,Anterior,2362,0.03271468144044321,0.12280214047701037,0.17788881656443029,471.2864645878003,112.70264190904406,65.85784149169922,839.6875,3,260,130,1,3,MRI
hippocampus_094,38,50,38,72200,2,Posterior,1667,0.02308864265927978,0.10430896690517177,0.150185076620255,463.1431957215124,137.87995565439098,107.01898956298828,1012.5643310546875,3,260,130,1,3,MRI
hippocampus_376,35,55,37,71225,0,background,67644,0.9497227097227097,0.322596902547597,0.21851655397169198,482.14897476472845,231.1924150813192,0.0,1482.8831787109375,3,260,130,1,3,MRI
hippocampus_376,35,55,37,71225,1,Anterior,1625,0.022815022815022814,0.18276161507485864,0.1493134205253259,411.2698421466534,106.144454749659,34.32600021362305,967.9932250976562,3,260,130,1,3,MRI
hippocampus_376,35,55,37,71225,2,Posterior,1956,0.027462267462267462,0.06346541361280247,0.1634261035700795,391.45328525629026,125.61181094748599,13.730400085449219,933.667236328125,3,260,130,1,3,MRI
hippocampus_276,35,50,33,57750,0,background,54107,0.9369177489177489,0.32657886098839534,0.24311084031907526,563.214717449517,255.50927972378753,0.0,2740.70751953125,3,260,130,1,3,MRI
hippocampus_276,35,50,33,57750,1,Anterior,2056,0.0356017316017316,0.16451899677712475,0.18529503044790452,385.65064246923544,97.20600460194012,96.40679931640625,771.25439453125,3,260,130,1,3,MRI
hippocampus_276,35,50,33,57750,2,Posterior,1587,0.02748051948051948,0.09023963799778552,0.16347886875556814,403.2310488147411,116.00062176759003,123.95159912109375,908.9783935546875,3,260,130,1,3,MRI
hippocampus_368,38,55,40,83600,0,background,79199,0.9473564593301436,0.3331099312278203,0.22332084160596752,594.9593163700312,285.3841244090457,0.0,3351.12939453125,3,260,130,1,3,MRI
hippocampus_368,38,55,40,83600,1,Anterior,2593,0.031016746411483255,0.18069794928867405,0.17336293679310172,467.2676134973799,133.03889853134146,89.6895980834961,1019.199951171875,3,260,130,1,3,MRI
hippocampus_368,38,55,40,83600,2,Posterior,1808,0.021626794258373206,0.05686620100654643,0.1454615964042716,453.5665342280295,159.2981556596609,65.22879791259766,1059.968017578125,3,260,130,1,3,MRI
hippocampus_268,34,51,37,64158,0,background,61104,0.9523987655475544,0.3367644233005391,0.21292101101358887,388.9276127469855,170.249025783718,0.0,1797.17919921875,3,260,130,1,3,MRI
hippocampus_268,34,51,37,64158,1,Anterior,1437,0.022397830356307866,0.17173241473288411,0.14797353665989715,309.2166316723276,83.91286591711295,33.07691955566406,611.9229736328125,3,260,130,1,3,MRI
hippocampus_268,34,51,37,64158,2,Posterior,1617,0.02520340409613766,0.09268650880148226,0.15674244006683213,285.59611153587855,83.279340779622,66.15383911132812,606.41015625,3,260,130,1,3,MRI
hippocampus_215,35,49,33,56595,0,background,53262,0.9411078717201167,0.3348326033705897,0.23542269539394275,208136.06302394296,92440.97094433683,0.0,437079.4375,3,260,130,1,3,MRI
hippocampus_215,35,49,33,56595,1,Anterior,1600,0.028271048679211944,0.19522287160369886,0.16574618090860968,153207.73792480468,34370.21105568183,22011.193359375,273567.6875,3,260,130,1,3,MRI
hippocampus_215,35,49,33,56595,2,Posterior,1733,0.03062107960067144,0.06245193481022751,0.17228879558683083,156827.26359861874,45785.256746541716,59744.66796875,345890.1875,3,260,130,1,3,MRI
hippocampus_264,38,51,37,71706,0,background,67864,0.9464201043148411,0.3425841029351715,0.22518679016213705,72.09015089001532,28.97505157797561,3.0,205.0,3,260,130,1,3,MRI
hippocampus_264,38,51,37,71706,1,Anterior,1934,0.026971243689509945,0.1582921792634958,0.16199936945355994,50.49379524301965,11.094625098300007,21.0,98.0,3,260,130,1,3,MRI
hippocampus_264,38,51,37,71706,2,Posterior,1908,0.0266086519956489,0.08392940106290007,0.16093673177563708,52.31341719077568,12.500955446082735,24.0,110.0,3,260,130,1,3,MRI
hippocampus_219,37,45,39,64935,0,background,62105,0.9564179564179565,0.36516914659637156,0.2041632901852251,66.96979309234361,27.049198045704188,1.0,182.0,3,260,130,1,3,MRI
hippocampus_219,37,45,39,64935,1,Anterior,1538,0.023685223685223685,0.20433452307961456,0.15206654419761303,47.68985695708712,8.968484836672499,21.0,84.0,3,260,130,1,3,MRI
